"q","alfa","образец","Kq","ro пара","ню жидк","r","lo","g","ro жидк","сигма","высота h","зазор D","зазор u","толщина d","толщина s","угол","угол/90","h/lo","D/lo","d/lo","u/lo","s/lo","жидкость","алфа Кутател","а/а гл","ср ж","лямбда ж","Pr","cp пара","лямбда п","ню пара","а ж","Р","алфа  Лабунцов","Ts","alf/alf0","алфа Боришан","Ткр","Ркр","алф/алф0","М",""
"79375.5","33402.57","38","499.00851486638","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","6281.7671723386","5.3173842779602","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","6184.4642561391","373","5.4010450406989","7452.4801188775","647","21830000","4.4820743520522","18",""
"94085","32275.5","38","591.48246147997","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","7075.6375219434","4.5614970947713","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","6926.6731335403","373","4.6595962271867","8346.8659013478","647","21830000","3.8667807032563","18",""
"115416","33420.36","38","725.58367193678","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","8163.7090253959","4.0937715805445","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7937.5860601764","373","4.2103934050773","9565.0487827823","647","21830000","3.4940083170468","18",""
"139116.75","36360.75","38","874.58274669813","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","9303.9399811744","3.9081023817407","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","8990.0902172469","373","4.0445367200258","10833.350446555","647","21830000","3.3563716210771","18",""
"154234.5","37665.09","38","969.62323117535","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","10000.6533748","3.7662629218717","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","9630.1293621656","373","3.9111717593303","11604.618385904","647","21830000","3.2456982855853","18",""
"173868.75","38654.16","38","1093.05751421","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","10875.678885127","3.5541836429965","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","10430.988238225","373","3.7057044948387","12569.679319991","647","21830000","3.0751906246744","18",""
"198670.5","40536.33","38","1248.9782256838","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","11939.734597948","3.3950779782798","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","11400.748300414","373","3.5555850310745","13738.271664327","647","21830000","2.9506135116877","18",""
"218993.75","40270.38","38","1376.7440325103","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","12782.138180176","3.1505198451426","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","12165.564008266","373","3.3101942476845","14659.899411099","647","21830000","2.7469751920339","18",""
"248598","41607.72","38","1562.8565335494","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","13968.495914398","2.9786829058034","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","13238.62421628","373","3.1429036220269","15952.971783317","647","21830000","2.6081485359055","18",""
"192262","41813.72","38","1208.6900250737","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","11668.814150147","3.5833735512424","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","11154.242231441","373","3.7486831586047","13441.223851919","647","21830000","3.1108566050725","18",""
"155116.13","42415.59","38","975.16575849123","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","10040.634925122","4.2243932098234","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","9666.7927669364","373","4.3877624174458","11648.798978406","647","21830000","3.6411985543426","18",""
"123799","45597.16","38","778.28492585172","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","8574.3913089383","5.3178305441306","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","8317.4307224154","373","5.4821208040983","10022.773927008","647","21830000","4.5493553313752","18",""
"88942.5","46643.88","38","559.15320008697","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","6802.6454531059","6.856726595784","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","6671.9173249902","373","6.9910758374195","8039.8768850392","647","21830000","5.8015664502022","18",""
"61617.5","49983.22","38","387.36961864529","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","5261.3131982501","9.5001415267626","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5223.7271404652","373","9.5684974838768","6294.760717893","647","21830000","7.9404479757144","18",""
"74928.5","48741.21","38","471.05164069726","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","6033.2904154975","8.0787110586952","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5951.2627759146","373","8.1900618129754","7171.4647676543","647","21830000","6.7965487636276","18",""
"104238.5","47144.5","38","655.31428560323","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","7601.8800239334","6.2016895625256","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7416.4579144892","373","6.3567407168719","8937.072456253","647","21830000","5.2751614391371","18",""
"135962.5","45037.2","38","854.75298048542","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","9155.7663865816","4.9189983774602","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","8853.6808361234","373","5.0868334688829","10668.97271572","647","21830000","4.2213248829139","18",""
"186817.5","45622.07","38","1174.4621857632","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","11436.512080823","3.9891594288175","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","10942.657473213","373","4.1691947419246","13186.257352179","647","21830000","3.4598194758015","18",""
"224182","49461.99","38","1409.3609095977","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","12993.37047143","3.8067097454628","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","12356.95866763","373","4.0027640563021","14890.536186524","647","21830000","3.3217064436379","18",""
"269461.88","49241.11","38","1694.0211091823","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","14779.149376577","3.3317959474746","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","13969.343334665","373","3.5249409238736","16833.512033321","647","21830000","2.925183402164","18",""
"299188.75","49790.64","38","1880.9044831494","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","220","80","250","220","50","85","0.94444444444444","0.087899200603115","0.03196334567386","0.087899200603115","0.099885455230813","0.019977091046163","вода","15902.411428062","3.131011936475","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","14978.716717665","373","3.3240925066217","18049.839714716","647","21830000","2.7585087062799","18",""
"49508.38","26385.76","39","311.24343377038","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","4514.1543525864","5.8451169231469","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","4514.7140133331","373","5.8443923407055","5440.3768917225","647","21830000","4.8499875146786","18",""
"59682.75","24712.75","39","375.20646094376","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","5145.1196881913","4.8031438523615","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5113.7989745063","373","4.8325618827021","6162.293710666","647","21830000","4.0103168009058","18",""
"75330.75","23376.17","39","473.58045846981","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","6055.9447981893","3.8600368363644","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","5972.5431398858","373","3.9139390796342","7197.1082968025","647","21830000","3.2479947551137","18",""
"88712.63","22776.65","39","557.70808053103","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","6790.3337719479","3.3542754693583","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","6660.4167486257","373","3.4197034299242","8026.0183173181","647","21830000","2.8378517341349","18",""
"109006.38","23019.77","39","685.28843024309","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","7843.6398806965","2.9348325968729","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","7640.9210564747","373","3.012695698576","9207.557826333","647","21830000","2.5000950777811","18",""
"128328.38","23736.01","39","806.75969687131","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","8792.8001471799","2.6994824859761","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","8519.0841671028","373","2.7862161629602","10265.772871653","647","21830000","2.3121503170544","18",""
"149122.5","23015.25","39","937.48571357865","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","9767.4574275295","2.3563194588524","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","9416.1467515013","373","2.4442322966484","11346.762396167","647","21830000","2.0283539212714","18",""
"171392.5","23108.17","39","1077.4901182888","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","10767.021329303","2.1461989619274","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","10331.712443778","373","2.2366253538073","12450.048766113","647","21830000","1.856070641498","18",""
"181170","23575.43","39","1138.958150038","0.598","2.95E-7","2256800","0.0025028669031172","9.81","958.4","0.05886","375","5","250","300","50","90","1","0.14982818284622","0.0019977091046163","0.11986254627698","0.099885455230813","0.019977091046163","вода","11193.391731243","2.1061918108517","4220","0.683","1.75","2135","0.02372","2.0E-5","1.69E-7","101,325","10720.999868587","373","2.198995456485","12919.15274566","647","21830000","1.8248433518924","18",""
